"","indicator.id","indicator.value","country.id","country.value","countryiso3code","date","value","unit","obs_status","decimal"
"1251",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TV,Tuvalu,"TUV","2021",NA,"","",0
"1252",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TV,Tuvalu,"TUV","2020",NA,"","",0
"1253",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TV,Tuvalu,"TUV","2019",NA,"","",0
"1254",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TV,Tuvalu,"TUV","2018",NA,"","",0
"1255",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TV,Tuvalu,"TUV","2017",NA,"","",0
"1256",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),UG,Uganda,"UGA","2021",NA,"","",0
"1257",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),UG,Uganda,"UGA","2020",NA,"","",0
"1258",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),UG,Uganda,"UGA","2019",NA,"","",0
"1259",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),UG,Uganda,"UGA","2018",76.52750,"","",0
"1260",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),UG,Uganda,"UGA","2017",NA,"","",0
"1261",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),UA,Ukraine,"UKR","2021",NA,"","",0
"1262",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),UA,Ukraine,"UKR","2020",NA,"","",0
"1263",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),UA,Ukraine,"UKR","2019",NA,"","",0
"1264",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),UA,Ukraine,"UKR","2018",NA,"","",0
"1265",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),UA,Ukraine,"UKR","2017",NA,"","",0
"1266",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),AE,United Arab Emirates,"ARE","2021",NA,"","",0
"1267",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),AE,United Arab Emirates,"ARE","2020",NA,"","",0
"1268",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),AE,United Arab Emirates,"ARE","2019",95.52648,"","",0
"1269",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),AE,United Arab Emirates,"ARE","2018",NA,"","",0
"1270",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),AE,United Arab Emirates,"ARE","2017",NA,"","",0
"1271",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GB,United Kingdom,"GBR","2021",NA,"","",0
"1272",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GB,United Kingdom,"GBR","2020",NA,"","",0
"1273",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GB,United Kingdom,"GBR","2019",NA,"","",0
"1274",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GB,United Kingdom,"GBR","2018",NA,"","",0
"1275",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GB,United Kingdom,"GBR","2017",NA,"","",0
"1276",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),US,United States,"USA","2021",NA,"","",0
"1277",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),US,United States,"USA","2020",NA,"","",0
"1278",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),US,United States,"USA","2019",NA,"","",0
"1279",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),US,United States,"USA","2018",NA,"","",0
"1280",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),US,United States,"USA","2017",NA,"","",0
"1281",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),UY,Uruguay,"URY","2021",NA,"","",0
"1282",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),UY,Uruguay,"URY","2020",NA,"","",0
"1283",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),UY,Uruguay,"URY","2019",98.77035,"","",0
"1284",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),UY,Uruguay,"URY","2018",98.70386,"","",0
"1285",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),UY,Uruguay,"URY","2017",98.61572,"","",0
"1286",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),UZ,Uzbekistan,"UZB","2021",NA,"","",0
"1287",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),UZ,Uzbekistan,"UZB","2020",NA,"","",0
"1288",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),UZ,Uzbekistan,"UZB","2019",99.99995,"","",0
"1289",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),UZ,Uzbekistan,"UZB","2018",99.99289,"","",0
"1290",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),UZ,Uzbekistan,"UZB","2017",NA,"","",0
"1291",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),VU,Vanuatu,"VUT","2021",NA,"","",0
"1292",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),VU,Vanuatu,"VUT","2020",NA,"","",0
"1293",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),VU,Vanuatu,"VUT","2019",NA,"","",0
"1294",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),VU,Vanuatu,"VUT","2018",87.50631,"","",0
"1295",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),VU,Vanuatu,"VUT","2017",NA,"","",0
"1296",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),VE,Venezuela, RB,"VEN","2021",NA,"","",0
"1297",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),VE,Venezuela, RB,"VEN","2020",NA,"","",0
"1298",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),VE,Venezuela, RB,"VEN","2019",NA,"","",0
"1299",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),VE,Venezuela, RB,"VEN","2018",NA,"","",0
"1300",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),VE,Venezuela, RB,"VEN","2017",NA,"","",0
"1301",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),VN,Vietnam,"VNM","2021",NA,"","",0
"1302",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),VN,Vietnam,"VNM","2020",NA,"","",0
"1303",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),VN,Vietnam,"VNM","2019",95.75387,"","",0
"1304",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),VN,Vietnam,"VNM","2018",NA,"","",0
"1305",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),VN,Vietnam,"VNM","2017",NA,"","",0
"1306",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),VI,Virgin Islands (U.S.),"VIR","2021",NA,"","",0
"1307",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),VI,Virgin Islands (U.S.),"VIR","2020",NA,"","",0
"1308",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),VI,Virgin Islands (U.S.),"VIR","2019",NA,"","",0
"1309",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),VI,Virgin Islands (U.S.),"VIR","2018",NA,"","",0
"1310",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),VI,Virgin Islands (U.S.),"VIR","2017",NA,"","",0
"1311",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PS,West Bank and Gaza,"PSE","2021",NA,"","",0
"1312",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PS,West Bank and Gaza,"PSE","2020",97.51446,"","",0
"1313",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PS,West Bank and Gaza,"PSE","2019",97.37826,"","",0
"1314",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PS,West Bank and Gaza,"PSE","2018",97.21861,"","",0
"1315",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PS,West Bank and Gaza,"PSE","2017",96.92440,"","",0
"1316",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),YE,Yemen, Rep.,"YEM","2021",NA,"","",0
"1317",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),YE,Yemen, Rep.,"YEM","2020",NA,"","",0
"1318",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),YE,Yemen, Rep.,"YEM","2019",NA,"","",0
"1319",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),YE,Yemen, Rep.,"YEM","2018",NA,"","",0
"1320",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),YE,Yemen, Rep.,"YEM","2017",NA,"","",0
"1321",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ZM,Zambia,"ZMB","2021",NA,"","",0
"1322",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ZM,Zambia,"ZMB","2020",NA,"","",0
"1323",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ZM,Zambia,"ZMB","2019",NA,"","",0
"1324",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ZM,Zambia,"ZMB","2018",86.74796,"","",0
"1325",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ZM,Zambia,"ZMB","2017",NA,"","",0
"1326",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ZW,Zimbabwe,"ZWE","2021",NA,"","",0
"1327",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ZW,Zimbabwe,"ZWE","2020",NA,"","",0
"1328",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ZW,Zimbabwe,"ZWE","2019",NA,"","",0
"1329",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ZW,Zimbabwe,"ZWE","2018",NA,"","",0
"1330",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ZW,Zimbabwe,"ZWE","2017",NA,"","",0
